codice_comune_istat,href,text,comune
083055,https://form.agid.gov.it/view/f265b3a0-33c5-11ef-a1a4-0fce23c4dedf,Dichiarazione di accessibilità,Mongiuffi Melia
083056,https://form.agid.gov.it/view/f8f9b420-86ed-11ef-b986-8f316d4f2827,Dichiarazione di accessibilità,Montagnareale
083056,https://www.comune.montagnareale.me.it/feedback-accessibilita/,Feedback accessibilità,Montagnareale
083057,https://form.agid.gov.it/view/7d239140-798c-11ef-82cb-d5201247cc13,Dichiarazione di accessibilità,Montalbano Elicona
083058,https://form.agid.gov.it/view/ed12a6f0-5572-11ef-924d-7f31fd67752c,Dichiarazione di accessibilità,Motta Camastra
083060,https://form.agid.gov.it/view/225eaee0-7980-11ef-a2c6-6173832e88a6,Dichiarazione di accessibilità,Naso
083061,https://form.agid.gov.it/view/c05e7260-7c14-11ef-b0f2-bb27affedd57,Dichiarazione di accessibilità,Nizza di Sicilia
083062,https://servizionline.hspromilaprod.hypersicapp.net/cmsnovaradisicilia/listaservizi.aspx?U=1&S=500, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Novara di Sicilia
083062,https://form.agid.gov.it/view/bb7a73b0-86e2-11ef-b684-797cc54129b9,Dichiarazione di accessibilità,Novara di Sicilia
083062,https://form.agid.gov.it/view/8421ba80-f827-11ee-984e-5312ae6f27b5,Accessibilità,Novara di Sicilia
083063,https://form.agid.gov.it/view/4f599910-1688-11ef-91a1-1b37e430060a,Dichiarazione di accessibilità,Oliveri
083063,https://form.agid.gov.it/view/4f599910-1688-11ef-91a1-1b37e430060a,Accessibilità,Oliveri
083064,https://form.agid.gov.it/view/d575e6b0-d321-11ef-9acb-07b53aa42c22,Dichiarazione di accessibilità,Pace del Mela
083065,https://form.agid.gov.it/view/c3da61c0-8bc2-11ef-a817-abdf1655237b,Dichiarazione di accessibilità,Pagliara
083065,javascript:void(0);,Apri barra degli strumenti Strumenti accessibilità ,Pagliara
083066,https://form.agid.gov.it/view/d041a1b0-7f53-11ef-81cc-3929d18bf1b8,Dichiarazione di accessibilità,Patti
083066,https://form.agid.gov.it/view/d257bfb0-0e1a-11f0-8034-8dbeb3539397,Obiettivi di accessibilità,Patti
083067,https://form.agid.gov.it/view/b9e40930-7760-11ef-a403-170e453b39e3,Dichiarazione di Accessibilità,Pettineo
083067,javascript:void(0);,Open toolbar Accessibilità ,Pettineo
083068,https://form.agid.gov.it/view/551c5d40-6f4a-11ef-9a11-0d6bbe28d743,Dichiarazione di accessibilità,Piraino
083069,https://form.agid.gov.it/view/1f6c93d0-7bf8-11ef-b4cd-395ae76d8cf8,Dichiarazione di accessibilità,Raccuja
083069,https://form.agid.gov.it/view/1f6c93d0-7bf8-11ef-b4cd-395ae76d8cf8,Accessibilità,Raccuja
083070,https://form.agid.gov.it/view/8e781fb0-e3a9-11ef-9386-1b32b54515f4,Dichiarazione di accessibilità,Reitano
083071,https://form.agid.gov.it/view/55ca3de0-0c4c-11ef-8e13-01dae87577d3,Dichiarazione di accessibilità,Roccafiorita
083072,https://form.agid.gov.it/view/664d2940-0d12-11ef-b14f-758b236ba159,Dichiarazione di accessibilità,Roccalumera
083073,https://form.agid.gov.it/view/f33bf160-1db6-11ef-b33c-4bab2937741a,Dichiarazione di accessibilità,Roccavaldina
083073,/it/sezione/page/accessibilita,Accessibilità,Roccavaldina
083074,https://form.agid.gov.it/doc/dichiarazione-accessibilita/,Dichiarazione di accessibilità,Roccella Valdemone
083074,https://www.comune.roccellavaldemone.me.it/feedback-accessibilita/,Feedback accessibilità,Roccella Valdemone
083075,https://form.agid.gov.it/view/48200260-00c5-11f0-adfd-81374a3cd9ff,Dichiarazione di accessibilità,Rodì Milici
083075,https://form.agid.gov.it/view/a681cb80-1462-11f0-b36e-134f2db22c6f,Obiettivi di accessibilità,Rodì Milici
083076,https://form.agid.gov.it/view/b0b179c0-3a15-11ef-93ea-01094978f1ed,Dichiarazione di accessibilità,Rometta
083077,https://form.agid.gov.it/view/878e6470-7a90-11ef-a4c8-1f4243570836,Dichiarazione di accessibilità,San Filippo del Mela
083078,https://servizionline.hspromilaprod.hypersicapp.net/cmssanfratello/portale/trasparenza/trasparenzaamministrativa.aspx?P=6700,Amministrazione Trasparente Accessibilità ai dati e ai documenti in possesso della pubblica amministrazione,San Fratello
083078,https://form.agid.gov.it/view/4ddf89a0-7998-11ef-b94c-1de61a95c5f3,Dichiarazione di accessibilità,San Fratello
083079,https://form.agid.gov.it/view/9151c860-9ce3-11ef-b362-0df4e4625f09,Dichiarazione di accessibilità,San Marco d'Alunzio
083079,https://www.comune.sanmarcodalunzio.me.it/feedback-accessibilita/,Feedback accessibilità,San Marco d'Alunzio
083080,https://form.agid.gov.it/view/a9749760-7f01-11ef-b700-f526f7cf4902,Dichiarazione di accessibilità,San Pier Niceto
083081,https://form.agid.gov.it/view/445dcb30-bd22-11ef-94ca-af27829bef83,Dichiarazione di accessibilità,San Piero Patti
083081,https://form.agid.gov.it/view/857af230-0ed7-11f0-bf57-b987919df254,Obiettivi di accessibilità,San Piero Patti
083082,https://form.agid.gov.it/view/5b8bac20-7a4f-11ef-af69-13593a776a60,Dichiarazione di accessibilità,San Salvatore di Fitalia
083082,javascript:void(0);,Apri barra degli strumenti Strumenti accessibilità ,San Salvatore di Fitalia
083083,https://form.agid.gov.it/view/d0ab886f-1774-4c8d-92d4-1384fa287659,Dichiarazione di accessibilità,Santa Domenica Vittoria
083084,https://form.agid.gov.it/view/ef3086b0-1f34-11ef-9355-43704500b760,Dichiarazione di accessibilità,Sant'Agata di Militello
083084,https://www.comune.santagatadimilitello.me.it/feedback-accessibilita/,Feedback accessibilità,Sant'Agata di Militello
083085,https://form.agid.gov.it/view/50e6d0f0-d252-11ef-81cf-375c05d1409f,Dichiarazione di accessibilità,Sant'Alessio Siculo
083086,https://form.agid.gov.it/view/19ff02ea-6a4a-4aa4-8548-faeadab59302,Dichiarazione di accessibilità,Santa Lucia del Mela
083088,https://form.agid.gov.it/view/5f65d0c0-7999-11ef-82b0-3f195e903d42,Dichiarazione di accessibilità,Sant'Angelo di Brolo
083089,https://form.agid.gov.it/view/ce198d90-a1ad-11ef-8596-ed09c0944f60,Dichiarazione di accessibilità,Santa Teresa di Riva
083089,https://form.agid.gov.it/view/ce198d90-a1ad-11ef-8596-ed09c0944f60,Accessibilità,Santa Teresa di Riva
083090,https://form.agid.gov.it/view/e5d639e0-d0a4-11ee-8b84-a158c8a57145,Dichiarazione di accessibilità,San Teodoro
083090,https://www.comune.santeodoro.me.it/feedback-accessibilita/,Feedback accessibilità,San Teodoro
083091,https://form.agid.gov.it/view/a1f42890-6122-11ef-ab7e-cf8c0fc621c0,Dichiarazione di accessibilità,Santo Stefano di Camastra
083092,https://form.agid.gov.it/view/9c2812b0-bba3-11ef-83b9-e59540584046,Dichiarazione di accessibilità,Saponara
083093,https://form.agid.gov.it/view/ab27a160-fb3e-11ef-8ff9-d7d2df90e2bf,Dichiarazione Accessibilità Agid,Savoca
083094,https://form.agid.gov.it/view/c5d12d30-8094-11ef-9dbf-371b72c34c61,Dichiarazione di accessibilità,Scaletta Zanclea
083096,https://form.agid.gov.it/view/4e6ce7e0-0e09-11f0-b6fe-696f0325a3fa,Dichiarazione di accessibilità,Spadafora
083099,https://form.agid.gov.it/view/4a561b10-bc4f-11ef-905d-27d5b80786d6,Dichiarazione di accessibilità,Tortorici
083099,https://www.comune.tortorici.me.it/feedback-accessibilita/,Feedback accessibilità,Tortorici
083100,https://form.agid.gov.it/view/19861d20-797c-11ef-8e73-5940f8a88f92,Dichiarazione di accessibilità,Tripi
083102,https://form.agid.gov.it/view/5d078150-8f85-11ef-9514-fddb8f8f30da,Dichiarazione di accessibilità,Ucria
083102,https://form.agid.gov.it/view/5d078150-8f85-11ef-9514-fddb8f8f30da,Accessibilità,Ucria
083103,https://www.comune.valdina.me.it/EG0/EGSCHTST52.HBL?en=eg500&MESSA=PUBBLICA&SRL=81,Dichiarazione di accessibilità,Valdina
083103,https://form.agid.gov.it/view/982aff10-ce68-11ef-9791-891a357648fb,Dichiarazione di accessibilità,Valdina
083104,https://trasparenza.comune.venetico.me.it/venetico/zf/index.php/trasparenza/index/index, Amministrazione Trasparente Laccessibilità totale alle informazioni relative a ogni aspetto dellorganizzazione e delle attività svolte dalle pubbliche amministrazioni. ,Venetico
083104,https://form.agid.gov.it/view/70b2c930-dc7a-11ee-bbe9-8de8b82bca38,Dichiarazione di accessibilità,Venetico
083106,https://form.agid.gov.it/view/7f9b0ba0-4fe4-11ef-b549-d70b730998a4,Dichiarazione di accessibilità,Terme Vigliatore
084001,https://form.agid.gov.it/view/45d25b30-79b5-11ef-873c-0306309be7a9,Dichiarazione di accessibilità,Agrigento
084001,https://form.agid.gov.it/view/683e61e0-13c1-11f0-b1bc-fd12b3b3c157,Obiettivi di accessibilità,Agrigento
084002,https://form.agid.gov.it/view/6ee7b0d0-d3f9-11ef-a0c7-9925ec41d816,Dichiarazione di accessibilità,Alessandria della Rocca
084003,https://form.agid.gov.it/view/0e4c111b-1d94-4240-947c-7fed1dc40fa7,Accessibilità,Aragona
084005,https://trasparenza.apkappa.it/burgio/, Amministrazione Trasparente La trasparenza è intesa come accessibilità totale delle informazioni concernenti l'organizzazione e l'attività delle pubbliche amministrazioni,Burgio
084005,https://form.agid.gov.it/view/f2c58420-cf2e-11ee-948c-75bc3814d148,Dichiarazione di accessibilità,Burgio
084005,https://form.agid.gov.it/view/f2c58420-cf2e-11ee-948c-75bc3814d148,Accessibilità,Burgio
084006,https://form.agid.gov.it/view/81089b20-ecd8-11ee-8076-91565e60cfa4,Dichiarazione di accessibilità,Calamonaci
084006,https://form.agid.gov.it/view/81089b20-ecd8-11ee-8076-91565e60cfa4,Accessibilità,Calamonaci
084007,https://form.agid.gov.it/view/05233a90-7989-11ef-bec8-3d8d1e21ba4b,Dichiarazione di accessibilità,Caltabellotta
084007,https://form.agid.gov.it/view/1cd3d757-47f5-43dc-af8a-c347ec0d9b1f,Accessibilità,Caltabellotta
084008,https://form.agid.gov.it/view/bd7e6160-e3a5-11ef-b2ee-25f1d342012b,Dichiarazione di accessibilità,Camastra
084009,https://form.agid.gov.it/view/f68daf70-e890-11ef-8f81-bb8be98d8cfa,Dichiarazione di accessibilità,Cammarata
084010,https://accessibilita.agid.gov.it/obiettivi-accessibilita/2018/comune-di-campobello-di-licata/71770,Obiettivi di Accessibilità,Campobello di Licata
084010,https://accessibilita.agid.gov.it/obiettivi-accessibilita/2018/comune-di-campobello-di-licata/71770,Obiettivi di Accessibilità,Campobello di Licata
084013,default.asp?modulo=servizi&t=pagina&idpagina=66,Accessibilità,Castrofilippo
084013,https://form.agid.gov.it/view/c542e920-d8bc-46b6-8aff-8ab3ee879e24,"Dichiarazione di
						accessibilità (AgID)",Castrofilippo
084014,https://form.agid.gov.it/view/c6b88713-738b-4339-91d2-84693d33feb0,Dichiarazione di Accessibilita,Cattolica Eraclea
084015,https://form.agid.gov.it/view/6a41a7c0-862e-11ef-b279-975c350118a3,Dichiarazione di accessibilità,Cianciana
084016,https://form.agid.gov.it/view/468d0320-d4cf-11ef-90e7-cd6e74fb876a,Dichiarazione di accessibilità,Comitini
084017,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00037115&w3cbt=S," Amministrazione Trasparente L'Amministrazione Trasparente del Comune è la sezione online dove vengono pubblicati documenti e dati per garantire accessibilità, trasparenza e prevenzione della corruzione.",Favara
084017,https://trasparenza.apkappa.it/favara/," Amministrazione Trasparente La sezione online dove vengono pubblicati documenti e dati per garantire accessibilità, trasparenza e prevenzione della corruzione, sino al 21 giugno 2023.",Favara
084017,https://form.agid.gov.it/view/908dc190-ff3a-11ef-8255-15a9cea29c24,Dichiarazione di accessibilità,Favara
084017,javascript:void(0);,Open toolbar Tool di Accessibilità ,Favara
084019,https://form.agid.gov.it/view/66fc6a60-904b-11ef-be07-8dcbda14143c,Dichiarazione di accessibilità,Joppolo Giancaxio
084020,https://lampedusaelinosa.halleyegov.it/,Dichiarazione di accessibilità,Lampedusa e Linosa
084021,https://form.agid.gov.it/view/3786bc80-50be-11ef-a3cb-314b6319eaa6,Dichiarazione di accessibilità,Licata
084022,https://form.agid.gov.it/view/44f4f512-7109-4b60-ae2e-fe5c44ea940a/,Dichiarazione di accessibilità,Lucca Sicula
084022,https://form.agid.gov.it/view/44f4f512-7109-4b60-ae2e-fe5c44ea940a,Accessibilità,Lucca Sicula
084023,https://form.agid.gov.it/view/a1a2fa30-0648-11f0-a13f-611a32d9f6ef,Dichiarazione di accessibilità,Menfi
084024,https://form.agid.gov.it/view/d140ce80-1200-11ef-bfbb-4591b478c365,Dichiarazione di accessibilità,Montallegro
084024,https://form.agid.gov.it/view/d140ce80-1200-11ef-bfbb-4591b478c365,Accessibilità,Montallegro
084025,https://form.agid.gov.it/view/b16b0560-1f49-11f0-965b-67bc797ef4cd,Dichiarazione di accessibilità,Montevago
084026,https://servizionline.comune.naro.ag.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n200490&w3cbt=S," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Naro
084026,https://form.agid.gov.it/view/80df07f0-f525-11ef-b154-6ba53c18032a,Dichiarazione di accessibilità,Naro
084026,javascript:void(0);,Open toolbar Tool di Accessibilità ,Naro
084028,https://form.agid.gov.it/view/f658a220-c029-11ee-82be-391b031f4281,Dichiarazione di accessibilità,Porto Empedocle
084029,/racalmuto/zf/index.php/servizi-aggiuntivi/index/index/idtesto/46,Dichiarazione di Accessibilità,Racalmuto
084031,https://form.agid.gov.it/view/0b39bc28-dacc-4ae9-b6d4-238faea80ae0,Accessibilità,Ravanusa
084031,https://www.comune.ravanusa.ag.it/index.php/segnalazione-non-conformita/,Segnalazione di non conformità ai requisiti di accessibilità,Ravanusa
084032,https://form.agid.gov.it/view/d747a950-e9f2-11ef-a037-0369fe881c16,Dichiarazione di accessibilità,Realmonte
084032,https://form.agid.gov.it/view/f5ab3180-0646-11f0-b4e4-650a25ab7fdd,Obiettivi di accessibilità,Realmonte
084032,https://form.agid.gov.it/view/d747a950-e9f2-11ef-a037-0369fe881c16,Accessibilità,Realmonte
084033,#,Dichiarazione di accessibilità,Ribera
084034,https://form.agid.gov.it/view/6a6a4840-7b13-11ef-b971-6db9d45b36ff,Dichiarazione di accessibilità,Sambuca di Sicilia
084036,https://form.agid.gov.it/view/8f514930-b2f7-11ef-b82b-5de60679f8b8,Dichiarazione di accessibilità,San Giovanni Gemini
084037,https://form.agid.gov.it/view/26722dc0-0d94-400e-8d3a-de3dfabe7913,Dichiarazione di accessibilità,Santa Elisabetta
084038,https://form.agid.gov.it/view/bf16c120-7406-11ef-ad59-7999c36c5ea8,Dichiarazione di accessibilità,Santa Margherita di Belice
084040,https://form.agid.gov.it/view/6b571170-8554-11ef-b1c0-9fa687419dd2,Dichiarazione di accessibilità,Santo Stefano Quisquina
084042,https://form.agid.gov.it/view/94b19f30-c114-11ef-b3a5-df7507c02810,Dichiarazione di accessibilità,Siculiana
084043,https://servizionline.comune.villafrancasicula.ag.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00033035," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Villafranca Sicula
084043,https://form.agid.gov.it/view/4af4a280-0e34-11f0-ad16-b10dfe317064,Dichiarazione di accessibilità,Villafranca Sicula
084043,javascript:void(0);,Open toolbar Tool di Accessibilità ,Villafranca Sicula
085003,https://form.agid.gov.it/view/1132ba70-e129-11ee-9ca6-295092010efe,Dichiarazione di accessibilità,Butera
085004,https://form.agid.gov.it/view/af6e72a0-fffb-11ef-8553-43fb4ae0dbef,Dichiarazione di accessibilità,Caltanissetta
085004,https://form.agid.gov.it/view/accabf80-d163-11ee-92a7-e17385d1dabc,Accessibilità,Caltanissetta
085005,https://form.agid.gov.it/view/34b65690-e47b-11ef-ac38-15e5a71e6330,Dichiarazione di accessibilità,Campofranco
085006,https://form.agid.gov.it/view/d64433b0-fb0b-11ee-ba8e-7dc9558aff3b,Dichiarazione di accessibilità,Delia
085007,https://form.agid.gov.it/view/5959afb0-0893-11f0-b49e-8b2b5a506afa,Dichiarazione di accessibilità,Gela
085007,/it/sezione/page/accessibilita,Accessibilità,Gela
085008,https://form.agid.gov.it/view/0a88c4f0-e82a-11ee-a68c-53263849f09a,Dichiarazione di accessibilità,Marianopoli
085008,https://www.comune.marianopoli.cl.it/feedback-accessibilita/,Feedback accessibilità,Marianopoli
085010,https://form.agid.gov.it/view/71441760-8f9d-11ef-9d9e-dd4dec953018,Dichiarazione di accessibilità,Milena
085010,https://www.comune.milena.cl.it/feedback-accessibilita/,Feedback accessibilità,Milena
085015,#,Dichiarazione di accessibilità,Riesi
085016,https://form.agid.gov.it/view/df46e050-a0df-11ef-9d8e-3594c6f9a9e0,Dichiarazione di accessibilità,San Cataldo
085019,https://form.agid.gov.it/view/491ffca0-9db1-11ef-9143-e18092bad461,Dichiarazione di accessibilità,Sommatino
085019,https://www.comune.sommatino.cl.it/feedback-accessibilita/,Feedback accessibilità,Sommatino
085020,https://form.agid.gov.it/view/dfb582a0-8fb2-11ef-9ed3-75fcfe6687bb,Dichiarazione di accessibilità,Sutera
085020,https://www.comune.sutera.cl.it/feedback-accessibilita/,Feedback accessibilità,Sutera
085021,https://form.agid.gov.it/view/d2d7c470-385b-11ef-9823-1912d796580b,Dichiarazione di accessibilità,Vallelunga Pratameno
085021,https://www.comune.vallelunga.cl.it/feedback-accessibilita/,Feedback accessibilità,Vallelunga Pratameno
085022,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1200053," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico. Dall'1 febbraio 2023.",Villalba
085022,https://comune.villalba.cl.it/vecchia-amministrazione-trasparente/," Archivio Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico. Fino al 31 gennaio 2023.",Villalba
085022,https://form.agid.gov.it/view/275cd200-20fb-11f0-a404-3f45721a3750,Dichiarazione di accessibilità,Villalba
085022,javascript:void(0);,Open toolbar Tool di Accessibilità ,Villalba
086001,https://form.agid.gov.it/view/56082990-743c-11ef-a12c-23e1256ed097,Dichiarazione di accessibilità,Agira
086001,https://form.agid.gov.it/view/56082990-743c-11ef-a12c-23e1256ed097,Accessibilità,Agira
086002,https://form.agid.gov.it/view/0b5c21c0-79ba-11ef-bf72-21a38750c13e,DICHIARAZIONE DI ACCESSIBILITA',Aidone
086003,https://form.agid.gov.it/view/dea92510-7c11-11ef-b6e6-0163f50dd3b8,Dichiarazione di accessibilità,Assoro
086004,https://form.agid.gov.it/view/a13842a0-ad81-11ef-9020-4fee04a75b6b,Dichiarazione di accessibilità,Barrafranca
086005,https://form.agid.gov.it/view/5dab2670-773e-11ef-a4dd-23a70a181b22,Dichiarazione di accessibilità,Calascibetta
086006,https://form.agid.gov.it/view/691e81f0-7c11-11ef-a68f-dbc36b905a5c,Dichiarazione di accessibilità,Catenanuova
086007,https://form.agid.gov.it/view/12fd1c70-8196-11ef-91ae-e93b0b573aa7,Dichiarazione di accessibilità,Centuripe
086008,https://form.agid.gov.it/view/ade5bd20-f328-11ee-8ca1-7774ab777874,Dichiarazione di accessibilità,Cerami
086009,https://form.agid.gov.it/view/b580e761-e964-4de6-a0e1-7b94220cb00a,Dichiarazione di accessibilità,Enna
086009,https://form.agid.gov.it/view/429dc440-04b6-11f0-b2b0-9f6057f8ceb4,Obiettivi di accessibilità,Enna
086010,https://form.agid.gov.it/view/6dd1d3d0-7bf0-11ef-8fe4-ed428adcda5b,Dichiarazione di accessibilita',Gagliano Castelferrato
086011,https://form.agid.gov.it/view/78154870-95d8-11ef-ad01-e5eb3c258192,Dichiarazione di accessibilità,Leonforte
086012,https://form.agid.gov.it/view/3ec9b430-79c1-11ef-b804-fb77f4239dfc,Dichiarazione di accessibilità,Nicosia
086013,https://form.agid.gov.it/view/dd280060-e469-11ef-8ce3-cf57ce3f69bc,Dichiarazione di accessibilità,Nissoria
086014,https://form.agid.gov.it/view/2151ba30-864e-11ef-89b0-298752c36f54,Dichiarazione di accessibilità,Piazza Armerina
086015,https://form.agid.gov.it/view/1fa8933a-8b3b-43ed-b664-442fee29932d/,Dichiarazione di accessibilità,Pietraperzia
086016,https://form.agid.gov.it/view/d929bdf0-0e1c-11f0-b3ea-1b8082a8c26d,Dichiarazione di accessibilità,Regalbuto
086016,/it/sezione/page/accessibilita,Accessibilità,Regalbuto
086017,https://form.agid.gov.it/view/16f997d0-b9fb-11ee-ac56-7b567b1d5ae1,Dichiarazione di accessibilità,Sperlinga
086017,https://form.agid.gov.it/view/186f8410-e860-11ee-b9b1-65ddf3a2d3c5,Obiettivi di accessibilità,Sperlinga
086018,https://form.agid.gov.it/view/d9ab39b0-f28a-11ee-a85c-1f35598737a0,Dichiarazione di accessibilità,Troina
086018,https://form.agid.gov.it/view/d9ab39b0-f28a-11ee-a85c-1f35598737a0,Accessibilità,Troina
086020,https://form.agid.gov.it/view/1b8aa490-27cb-11ef-8d88-2f52cb388a70,Dichiarazione di accessibilità,Villarosa
086020,https://www.comune.villarosa.en.it/feedback-accessibilita/,Feedback accessibilità,Villarosa
086020,https://form.agid.gov.it/view/633354fb-4462-493c-bec3-4df2895b7736,Dichiarazione di accessibilità App (iOS),Villarosa
086020,https://form.agid.gov.it/view/dbd77dd0-1594-4ece-990a-a0b76b377c8b,Dichiarazione di accessibilità App (Android),Villarosa
087001,https://form.agid.gov.it/view/831f1f80-6685-4fb8-ab22-1a9760d472ab,Accessibilità,Aci Bonaccorsi
087001,https://form.agid.gov.it/view/8f74d880-edbf-11ee-9644-13329f50991e,Obiettivi accessibilità,Aci Bonaccorsi
087003,https://form.agid.gov.it/view/b350f8e0-f356-11ef-8dd5-c309200c2e42,Dichiarazione di accessibilità,Aci Catena
087004,https://form.agid.gov.it/view/9258f760-bd1d-11ef-866e-a9bb2714a38d,Dichiarazione di accessibilità,Acireale
087004,https://form.agid.gov.it/view/9258f760-bd1d-11ef-866e-a9bb2714a38d,Accessibilità,Acireale
087005,/it-it/accessibilita,Dichiarazione di accessibilità,Aci Sant'Antonio
087006,https://form.agid.gov.it/view/33479f20-7ca3-11ef-9cab-035c75f9d491,Dichiarazione di accessibilità,Adrano
087006,https://www.comune.adrano.ct.it/feedback-accessibilita/,Feedback accessibilità,Adrano
087007,https://form.agid.gov.it/view/f48fd7d0-ce5e-11ef-a055-d18dc1616607,Dichiarazione di accessibilità,Belpasso
087007,https://form.agid.gov.it/view/f48fd7d0-ce5e-11ef-a055-d18dc1616607,Accessibilità,Belpasso
087008,https://form.agid.gov.it/view/bb227eb0-2fb9-11ef-aae6-b93b24257894,Dichiarazione di accessibilità,Biancavilla
087008,https://form.agid.gov.it/view/bb227eb0-2fb9-11ef-aae6-b93b24257894,Accessibilità,Biancavilla
087009,https://servizionline.comune.bronte.ct.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00036829," Amministrazione Trasparente L'Amministrazione Trasparente del Comune è la sezione online dove vengono pubblicati documenti e dati per garantire accessibilità, trasparenza e prevenzione della corruzione.",Bronte
087009,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00036829&NodoSel=83," Regolamenti e Statuto La sezione Regolamenti e Statuto raccoglie le norme che disciplinano l'organizzazione, il funzionamento e i servizi del Comune, garantendo trasparenza e accessibilità ai cittadini.",Bronte
087009,https://form.agid.gov.it/view/984152c0-ff27-11ef-adcd-0755f491fdb5,Dichiarazione di accessibilità,Bronte
087009,javascript:void(0);,Open toolbar Tool di Accessibilità ,Bronte
087010,http://comune.calatabiano.ct.it/meccanismo-di-feedback-per-ricevere-le-segnalazioni-dagli-utenti-del-sito/,Feedback accessibilità,Calatabiano
087011,https://form.agid.gov.it/view/6d360d90-74e0-11ef-8f3f-4bab55fb1db4,Dichiarazione di accessibilità,Caltagirone
087011,/it/sezione/page/accessibilita,Accessibilità,Caltagirone
087012,https://servizionline.comune.camporotondoetneo.ct.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00029826," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Camporotondo Etneo
087012,https://form.agid.gov.it/view/8e69ada0-0bb2-11f0-ae5e-03932e8acabe,Dichiarazione di accessibilità,Camporotondo Etneo
087012,javascript:void(0);,Open toolbar Tool di Accessibilità ,Camporotondo Etneo
087013,https://form.agid.gov.it/view/cc7ad530-0bba-11f0-96ae-e78cbf9a9359,Dichiarazione di accessibilità,Castel di Iudica
087013,https://form.agid.gov.it/view/4ef2b440-ec33-11ee-b018-2fa68f1152d9,Accessibilità,Castel di Iudica
087014,#,Dichiarazione di accessibilità,Castiglione di Sicilia
087015,https://form.agid.gov.it/view/e7e991a0-79aa-11ef-9314-1b0b717ea709/,Dichiarazione di accessibilità,Catania
087016,https://form.agid.gov.it/view/42fc0490-7692-11ef-9884-91a81f35a46b,Dichiarazione di accessibilità,Fiumefreddo di Sicilia
087017,https://form.agid.gov.it/view/fa8368c0-beb8-11ee-9710-11c1ac7f90d0,Dichiarazione di accessibilità,Giarre
087018,https://form.agid.gov.it/view/c474a110-f36c-11ef-9db2-2f28b77edab3,Dichiarazione di accessibilità,Grammichele
087019,https://form.agid.gov.it/view/0bd8ea10-66ba-11ef-909a-172c346e2883,Dichiarazione di accessibilità,Gravina di Catania
087019,https://form.agid.gov.it/view/0bd8ea10-66ba-11ef-909a-172c346e2883,Accessibilità,Gravina di Catania
087020,https://form.agid.gov.it/view/3548c100-0e48-11f0-892d-9d6d3143bad8,Dichiarazione di accessibilità,Licodia Eubea
087020,https://form.agid.gov.it/view/013b4b70-0e49-11f0-b977-85e9fe9a602b,Obiettivi di accessibilità,Licodia Eubea
087021,http://onlinepa.info/?page=moduli&mod=6&ente=42," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Linguaglossa
087021,https://form.agid.gov.it/view/e5cfcba0-ffec-11ef-b4a2-450bae1dc3bf,Dichiarazione di accessibilità,Linguaglossa
087021,javascript:void(0);,Open toolbar Tool di Accessibilità ,Linguaglossa
087022,https://form.agid.gov.it/view/a0789600-bdf1-11ef-a06e-2773936b371a,Dichiarazione di accessibilità,Maletto
087023,https://form.agid.gov.it/view/9e7ce3c0-bf5e-11ee-bc27-87be3c5d4cdd,Dichiarazione di accessibilità,Mascali
087024,https://form.agid.gov.it/view/0d037d80-fa8d-11ef-bbb9-e98247dbb401,Dichiarazione di accessibilità,Mascalucia
087024,https://form.agid.gov.it/view/4fa1a0d0-7028-11ef-8f75-7310da9f7b17,Accessibilità,Mascalucia
087026,https://form.agid.gov.it/view/6c94a430-8649-11ef-b799-07805a3d40c7,Dichiarazione di accessibilità,Milo
087027,https://form.agid.gov.it/view/4a1caa80-7be3-11ef-9f3a-cf8694bdd0f2,Agid Form - Dichiarazione di accessibilità,Mineo
087029,https://form.agid.gov.it/view/c7d72fc0-860d-11ef-b411-47a345df89f5,Dichiarazione di Accessibilità,Misterbianco
